Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_dyQ7U,CACC_hg0bRBW,84,SECONDARY EDUCATION TEACHERS,WP Labuan,133,CA,1438.55
CUST_SiTGp,CACC_pHRPott,94,ARCHITECT,Pahang,30,SA,1766.88
CUST_48OOC,CACC_IihWTzc,82,REAL ESTATE ACTIVITIES,Pahang,52,SA,514.99
CUST_nSmf4,CACC_P96LKhC,36,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,WP Putrajaya,239,CA,6696.93
CUST_3Fu03,CACC_N3HgdTB,79,FINANCIAL AND INVESTMENT ADVISERS,Terengganu,101,CA,11285.02
CUST_2FtuX,CACC_QA66OBH,16,"RETAIL TRADE,EXCEPT OF MOTOR",WP Labuan,41,SA,900.32
CUST_LWls2,CACC_CMRT9wT,97,CHILDREN BELOW AGE,Perlis,107,CA,12616.72
CUST_5AKOR,CACC_IBq8HSf,93,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Sarawak,142,CA,416.76
CUST_M1xBs,CACC_FtzIaHj,93,UNIVERSITY AND HIGHER EDUCATION TEACHER,Pulau Pinang,234,CA,5124.88
CUST_IefpT,CACC_7gR75eB,63,POLICE OFFICERS,Melaka,154,SA,535.33
CUST_GsIuZ,CACC_A7KkL5t,82,PHARMACISTS,Perlis,154,SA,2624.19
CUST_0BpGR,CACC_zPxcOUg,78,BANKER,WP Labuan,209,SA,11393.75
CUST_lRZHX,CACC_5aHo71Q,50,RELIGIOUS PROFESSIONALS,Negeri Sembilan,68,CA,6456.75
CUST_9u0y7,CACC_G2EdkWJ,27,TANNING&DRESSING OF LEATHER;MFR OF,Pahang,78,SA,3140.14
CUST_I45lK,CACC_JRjJcHh,11,LANDSCAPE ARCHITECTS,Kedah,50,CA,669.46
CUST_zDakf,CACC_qxYzT9f,76,TELECOMMUNICATION,Sarawak,205,SA,2593.77
CUST_CeL3O,CACC_OPnj6ZR,14,PENSIONER,Pulau Pinang,223,SA,470.88
CUST_3GFzG,CACC_DZ5qGz0,82,ECONOMISTS,Negeri Sembilan,236,CA,2368.81
CUST_xjwmn,CACC_mwtIzhU,56,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,WP KL,201,CA,803.3
CUST_wXqnP,CACC_QDIadKZ,64,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Pulau Pinang,91,SA,1070.59
CUST_WtUaX,CACC_LqOSx6p,92,SHIPS DECK OFFICERS AND PILOTS,Perlis,186,CA,2239.52
CUST_ch70e,CACC_oMxihvn,16,MANAGERS,Melaka,178,CA,668.95
CUST_Mlrf1,CACC_4I7mnFm,75,HOSPITALITY & REL SERVICES PROFESSI,Kelantan,128,SA,561.56
CUST_sI77K,CACC_xZkbw9x,93,PILOT,Kelantan,64,SA,1384.27
CUST_kDFgm,CACC_KKIjAjd,51,SYSTEM ANALYSTS,Perlis,176,SA,9817.07
CUST_5xgeO,CACC_lI50HwH,74,EXECUTIVE,Perlis,160,SA,2921.3
CUST_Z5wMp,CACC_tUt3yvn,34,COMPUTER PROGRAMMER,Pulau Pinang,130,CA,1219.7
CUST_TJ7JF,CACC_6ibtXHt,25,POLICE OFFICERS,WP Putrajaya,225,CA,12295.69
CUST_wldIX,CACC_o9As06a,20,PERSONAL SERVICES WORKERS NOT ELWHE,WP KL,212,SA,564.53
CUST_HHdkC,CACC_qhAFcsz,48,MANAGERS,WP Putrajaya,113,CA,4430.67
CUST_bASf4,CACC_twhGY9C,89,SYSTEM ANALYSTS,Pahang,188,SA,4331.35
CUST_CGp9B,CACC_pIomFq3,87,STUDENT,Negeri Sembilan,61,CA,5927.61
CUST_I0wyM,CACC_A4Ro4CA,10,"PUBLIC ADMINISTRATION & DEFENSE,",Kedah,198,SA,7351.58
CUST_8x7OR,CACC_0PDpx85,20,PHARMACIST,WP KL,169,SA,1856.64
CUST_zbCcM,CACC_HHrfhuh,66,EXECUTIVE,WP KL,110,CA,2226.33
CUST_ytDLA,CACC_QGsg8ul,55,SELF-EMPLOYED,Kelantan,150,CA,161.52
CUST_CN2cr,CACC_ZKXFvLX,98,IT SPECIALIST,Perak,133,SA,52058.04
CUST_Pn2jb,CACC_IP6hSZj,58,"LIBRARIANS, ARCHIVISTS AND CURATORS",Negeri Sembilan,158,CA,3412.76
CUST_6JJcf,CACC_qZ4dIH8,22,PILOT,Pahang,27,CA,200.01
CUST_mawlY,CACC_n8ZJZ0N,95,IT SPECIALIST,Terengganu,79,SA,1513.73
CUST_CSZdd,CACC_JNFjVjk,73,"MINING,MANUFACTURING & CONSTRUCTION PROF",Terengganu,143,SA,1719.27
CUST_mTPwV,CACC_iMagmgW,96,HOTELS AND RESTAURANTS,WP KL,178,SA,5454.45
CUST_2H50f,CACC_tgQxPTg,85,MANUFACTURE OF TOBACCO PRODUCTS,Perlis,14,CA,2132.16
CUST_DE10y,CACC_DERjUeK,75,"SALES, MARKETING & PUBLIC RELATIONS",Kedah,180,SA,4013.47
CUST_Abzr1,CACC_ZXrJOlp,20,BUILDING ARCHITECTS,Pulau Pinang,123,SA,3310.55
CUST_E9bva,CACC_TvqIruY,93,"EDUCATION, HEALTH AND OTHERS",Pulau Pinang,7,SA,233.2
CUST_MugcK,CACC_sKZz597,60,RELIGIOUS TEACHERS,WP KL,194,SA,920.09
CUST_oIfb0,CACC_YUEzuCa,53,FINANCIAL INTERMEDIATION,WP Labuan,40,CA,7295.39
CUST_LP46C,CACC_nOLSMe9,62,"RECREATIONAL, CULTURAL AND SPORTING",Perlis,8,CA,2111.68
CUST_QP000,CACC_nioZpxv,65,SELF-EMPLOYED,Sabah,91,SA,392.29
CUST_h2U50,CACC_Udgvq0W,55,PHARMACISTS,WP Labuan,76,SA,7343.17
CUST_H0XVk,CACC_e0ggGBY,99,SEAMSTRESS,Terengganu,153,CA,1233.41
CUST_LAVTL,CACC_QBl5qba,37,"FORESTRY, LOGGING AND RELATED SERVI",Selangor,138,CA,4262.34
CUST_ZRKrg,CACC_ns8xm2d,98,MANUFACTURE OF OTHER NON-METALLIC,Terengganu,218,SA,554.45
CUST_sR7mw,CACC_c1EHfty,49,CARTOGRAPHERS AND SURVEYORS,Selangor,231,SA,140.0
CUST_Z8G9J,CACC_Ryt8unV,10,SERVICE MANAGER,Pahang,14,SA,1036.48
CUST_w7e29,CACC_1cU8OZE,81,CARTOGRAPHERS AND SURVEYORS,Kelantan,57,SA,6448.33
CUST_hxQ5b,CACC_zOCDX7D,43,GENERAL OFFICE CLERKS,WP Labuan,164,SA,7340.26
CUST_sovA1,CACC_ttYxXD4,31,GENERAL OFFICE CLERKS,Terengganu,60,SA,467.24
CUST_bA7fQ,CACC_pgBvYr3,64,OTHER AGRICULTURE,Negeri Sembilan,61,CA,2801.52
CUST_0gVw0,CACC_3SrkbYH,34,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP Labuan,209,CA,9495.36
CUST_qFpVb,CACC_sayh9nS,79,OTHER SERVICE ACTIVITIES,Selangor,37,CA,1961.74
CUST_jL91r,CACC_tkDYe4N,54,ENGINEER,Melaka,29,CA,6453.79
CUST_FEVMi,CACC_BSc7n2V,50,ACCOUNTANT,WP Labuan,231,SA,2849.9
CUST_ufh8R,CACC_V3XOiU3,91,ACCOUNTANTS,Perlis,237,SA,230.32
CUST_NkmoB,CACC_S0OSTKJ,41,TELECOMMUNICATION,Kedah,71,CA,5422.39
CUST_iPxkw,CACC_nb1d69k,70,OTHERS,WP KL,163,SA,1791.7
CUST_QwdLK,CACC_iTGaoT7,80,HOTELS AND RESTAURANTS,WP Putrajaya,107,CA,5820.64
CUST_C67tG,CACC_SCDPjE9,50,PERSONAL SERVICES WORKERS NOT ELWHE,Perlis,191,CA,2162.93
CUST_CD0Gn,CACC_XwD3rbM,97,CRAFT AND RELATED TRADES WORKERS,Perlis,98,CA,1846.43
CUST_ZJARG,CACC_Z1KAGfR,54,STUDENT,Pahang,101,CA,3095.59
CUST_iwc0g,CACC_QOTlP4d,87,SYSTEM ANALYSTS,Pulau Pinang,58,SA,1863.65
CUST_UP5dD,CACC_ec1sLJl,14,"SALES, MARKETING & PUBLIC RELATIONS",Melaka,9,SA,1337.28
CUST_FA5Ly,CACC_BJGrmdO,17,DENTISTS,Negeri Sembilan,144,SA,2624.53
CUST_0eAR0,CACC_hmcK3v9,86,MANAGERS,Negeri Sembilan,63,SA,2152.12
CUST_ic8l4,CACC_9EWtyJT,59,MOTOR VEHICLE MECHANICS AND REPAIRE,Kelantan,146,CA,18038.83
CUST_NfZnT,CACC_zE1BtVX,11,"LIBRARIANS, ARCHIVISTS AND CURATORS",Melaka,160,SA,2053.7
CUST_0rStz,CACC_TH3JkOH,79,"FORESTRY, LOGGING AND RELATED SERVI",Sabah,168,CA,629.39
CUST_KxfH9,CACC_QA5Bi9j,62,MANUFACTURE OF TOBACCO PRODUCTS,Kelantan,140,SA,158.03
CUST_F2ZhK,CACC_mLQsDbk,21,MANAGERS,Pulau Pinang,161,SA,973.31
CUST_zLBDk,CACC_JO020Pm,64,CLERICAL,Selangor,128,CA,179.72
CUST_uqhsv,CACC_jQvs8JZ,93,HOTELS AND RESTAURANTS,WP Putrajaya,7,CA,3626.48
CUST_xWgaZ,CACC_6Fv3oYJ,71,FINANCIAL INTERMEDIATION,Melaka,89,SA,3030.22
CUST_QLqM5,CACC_184PNVd,89,CONSULTANT,Terengganu,212,SA,5412.76
CUST_XZgFt,CACC_othw6jb,19,PHARMACIST,WP Labuan,170,SA,2745.04
CUST_1xfGA,CACC_MaucBN8,98,DOCTOR VETERINAR,WP KL,174,SA,1948.52
CUST_3mYmT,CACC_VljkXZA,64,DENTISTS,WP Putrajaya,124,CA,1191.84
CUST_EMUXW,CACC_YvIUKTq,14,ENGINEER,Kedah,230,SA,19824.5
CUST_PMGdu,CACC_k2VRdM8,26,LAWYER/SOLICITOR,Perlis,18,CA,9715.5
CUST_cQHCA,CACC_dF7Pope,89,SERVICE AND SALES WORKERS,Negeri Sembilan,64,CA,10818.62
CUST_STvS2,CACC_v3G9m8W,95,IT SPECIALIST,Kelantan,101,CA,3344.09
CUST_6SNia,CACC_Gy0umYh,56,ENGINEERING PROF(INCL ELECTROTECHNO,Kelantan,64,CA,11997.87
CUST_JG0Xk,CACC_gttS0Xz,46,SERVICE AND SALES WORKERS,Sarawak,12,SA,4913.08
CUST_CMl6Z,CACC_HO3tGXQ,26,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Terengganu,47,SA,3169.57
CUST_ZDbLP,CACC_2sI0j2u,40,DOCTOR,Perlis,174,CA,1203.95
CUST_UPSJC,CACC_6E3AwUg,35,PRODUCTION AND MANUFACTURING MANAGERS,Perak,130,CA,4492.77
CUST_hzaWI,CACC_WHL7Fdz,95,CLERICAL SUPPORT WORKERS,Melaka,92,SA,2715.62
CUST_7MKP2,CACC_BXHJ4AT,92,BANKER,Kelantan,114,SA,1738.28
CUST_YggoL,CACC_09IyytW,52,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Melaka,200,SA,4112.57
CUST_qViD5,CACC_VDxomDu,67,COMPUTER PROGRAMMER,WP KL,55,CA,683.77
CUST_5gbRn,CACC_uAi9RR2,15,NURSE,Perak,193,CA,1072.41
CUST_aJwne,CACC_YJ5oTZt,74,"FINANCE, INSURANCE, REAL ESTATE AND",Pahang,160,SA,159.07
CUST_lEdm6,CACC_gViKFq9,86,HOSPITALITY & REL SERVICES PROFESSI,Kedah,238,CA,2498.72
CUST_R3uuR,CACC_9cguoKS,42,PILOT,Sabah,91,SA,147.09
CUST_tYY3i,CACC_Jskfs4U,47,ADMINISTRATIVE ASSOCIATE PROFESSION,Terengganu,100,CA,2761.33
CUST_rZcbQ,CACC_HzFUpIo,75,MANUFACTURE OF TEXTILES,Pahang,9,SA,1534.12
CUST_UxMKw,CACC_61uP4pK,21,OTH BIZ SERV N.E.C,Pahang,185,CA,1273.98
CUST_RRRp4,CACC_4tM7hhr,79,SCHEDULED AIR TRANSPORT,Selangor,148,SA,2328.14
CUST_PTmDT,CACC_s8gYbqh,12,DOCTOR,Perak,170,SA,3162.88
CUST_7lWbK,CACC_600UT1h,73,PRODUCTION AND MANUFACTURING MANAGERS,Perak,154,SA,488.44
CUST_UyPY4,CACC_75T068B,77,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Sarawak,60,SA,467.74
CUST_Gdmcr,CACC_OlnnRSP,51,IT SPECIALIST,Pulau Pinang,101,CA,551.36
CUST_NoyS1,CACC_jKWACUc,81,EDUCATION,WP KL,60,CA,12469.12
CUST_rwlHH,CACC_Yb9RL6J,12,ACCOUNTANT,Perak,151,SA,5167.81
CUST_5R8nE,CACC_6IkxPQd,89,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Terengganu,111,CA,4616.39
CUST_szjKJ,CACC_afiPfSq,81,PROFESSIONAL POLICE INSPECTOR & DET,Kedah,239,CA,6706.79
CUST_9BgGF,CACC_qtH8TTS,51,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Perak,54,CA,106898.94
CUST_WpvVU,CACC_wqz4y6Z,45,"SALES, MARKETING & PUBLIC RELATIONS",Negeri Sembilan,181,SA,4887.99
CUST_xKeN3,CACC_QIj24FU,23,ACCOUNTANTS,Selangor,71,CA,1248.24
CUST_fDOAF,CACC_b0wGCUo,77,TANNING&DRESSING OF LEATHER;MFR OF,Pulau Pinang,44,CA,6174.47
CUST_JE1Qz,CACC_ihcyCFa,45,"MINING,MANUFACTURING & CONSTRUCTION PROF",Sarawak,143,CA,870.99
CUST_UuMfh,CACC_uscTWZN,66,MEDICAL DOCTOR,Terengganu,182,SA,3905.84
CUST_HvFUK,CACC_KKCzDYr,99,SHIPS DECK OFFICERS AND PILOTS,Melaka,238,SA,681.01
CUST_Lb4YL,CACC_27872cL,65,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Perlis,159,SA,2235.54
CUST_RPtAj,CACC_uiXzXsc,12,RELIGIOUS PROFESSIONALS,Kedah,224,SA,100.0
CUST_XemQR,CACC_ZQuGzVi,24,MANUFACTURE OF TOBACCO PRODUCTS,Sarawak,68,CA,1976.42
CUST_gKTbi,CACC_np0EWAA,29,RENTING OF MACHINERY&EQUIPMENT W/O,WP Labuan,187,SA,2888.95
CUST_wK03F,CACC_dzd06dD,40,NON-EXECUTIVE,Perlis,143,CA,723.75
CUST_MSqBN,CACC_3GZMGag,25,UNIVERSITY AND HIGHER EDUCATION TEACHER,Melaka,158,SA,911.41
CUST_LTVWP,CACC_DgWVQ5l,47,MEDICAL DOCTOR,WP KL,214,CA,15665.85
CUST_5rGuG,CACC_DHcmZHM,86,REAL ESTATE ACTIVITIES,Sarawak,29,SA,4520.11
CUST_qgI9b,CACC_CNYDUd6,17,HOSPITALITY & REL SERVICES PROFESSI,WP Labuan,195,SA,281.96
CUST_Kx8Ue,CACC_geR87Xx,45,COMPUTER PROGRAMMER,Selangor,115,CA,6282.89
CUST_oTNL8,CACC_Gx1BkjW,70,OTHER SERVICE ACTIVITIES,Perak,106,SA,9893.41
CUST_nX5x5,CACC_tYvUQb8,61,MANUFACTURE OF TOBACCO PRODUCTS,Perak,73,SA,6406.24
CUST_ViWT8,CACC_VEXgFSK,55,"RECREATIONAL, CULTURAL AND SPORTING",WP Putrajaya,96,SA,656.03
CUST_Nwivu,CACC_hPgz85L,63,GENERAL OFFICE CLERKS,Sabah,239,CA,726.03
CUST_o60YG,CACC_55j8AmC,94,SYSTEM ANALYSTS,WP Labuan,137,CA,9823.16
CUST_BUuJ0,CACC_OeMccAj,80,WAITER/WAITRESS,Pahang,212,SA,794.34
CUST_9X0jD,CACC_QpJawJe,29,DOCTOR,Negeri Sembilan,232,CA,10172.36
CUST_7x10L,CACC_5k72jXH,19,MANUFACTURE OF TOBACCO PRODUCTS,WP KL,124,CA,412.16
CUST_Pin8t,CACC_l4a5WHZ,21,SERVICE AND SALES WORKERS,WP Labuan,192,CA,1532.71
CUST_zERrS,CACC_t2EB6gf,51,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Sabah,141,CA,3033.09
CUST_mpHXx,CACC_mICkc7g,93,NON-EXECUTIVE,Perak,37,SA,989.77
CUST_LeVLG,CACC_f6MZNyZ,97,"OTHER COMMUNITY, SOCIAL & PERSONAL",Kelantan,142,SA,479.26
CUST_922nW,CACC_aIaWCMh,43,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Perlis,231,SA,911.85
CUST_CMrhS,CACC_g3YCT6v,85,OTHER NON-SCHEDULED PASSENGER LAND,Kelantan,71,CA,3791.1
CUST_Az6Js,CACC_hE42jrY,81,SALES WORKERS NOT ELSEWHERE CLASSIF,WP Putrajaya,19,CA,763.32
CUST_8RTxL,CACC_fRM7MFp,88,EDUCATION,Sabah,132,SA,4887.48
CUST_H8m0W,CACC_6mH5xSh,44,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP Putrajaya,217,CA,5499.12
CUST_8brvd,CACC_cc1XRWM,45,SERVICE AND SALES WORKERS,Kelantan,175,CA,5321.98
CUST_jwsbM,CACC_5zlFCTJ,87,MEDICAL DOCTOR,Pahang,235,SA,17036.85
CUST_NXfp6,CACC_28COiDW,23,WAITER/WAITRESS,Kedah,40,CA,1067.33
CUST_JjW4Q,CACC_homxMfx,87,LANGUAGE TEACHERS,Terengganu,208,SA,3064.58
CUST_6HVGF,CACC_dOZbm60,44,VOCATIONAL EDUCATION TEACHERS,Sarawak,34,SA,1422.65
CUST_aLmTL,CACC_oKpKayO,79,"RECREATIONAL, CULTURAL AND SPORTING",WP Labuan,44,SA,4035.9
CUST_6vLyG,CACC_keggBf6,49,HOUSEHOLD,WP Putrajaya,28,CA,2858.12
CUST_fd5a8,CACC_EtkOOsn,65,GOVERNMENT SERVANT,Selangor,236,CA,5120.6
CUST_de3Rd,CACC_sDxysou,80,ECONOMISTS,Perak,112,SA,129.64
CUST_L1vnS,CACC_Vapwp57,73,(BLANK),Selangor,105,SA,873.48
CUST_yWfCt,CACC_echNluV,21,MANUFACTURE OF TOBACCO PRODUCTS,Melaka,93,SA,1904.69
CUST_HuN3t,CACC_QiGG7xJ,35,RELIGIOUS TEACHERS,Pulau Pinang,73,CA,2956.11
CUST_gL2tv,CACC_KrzKuWw,53,MOTOR VEHICLE MECHANICS AND REPAIRE,Melaka,96,CA,1180.31
CUST_PTXHr,CACC_izrJEad,31,SECRETARY,Selangor,181,CA,12111.19
CUST_yMbby,CACC_ROVWLKO,52,ENGINEER,Pulau Pinang,174,CA,16119.21
CUST_4uKTL,CACC_QWIAbrS,87,(BLANK),WP Labuan,60,SA,671.32
CUST_vD5We,CACC_mnB1m9d,65,SALES WORKERS NOT ELSEWHERE CLASSIF,WP Labuan,201,SA,1211.42
CUST_fxWcv,CACC_FsAkdde,54,OTHER SERVICE ACTIVITIES,Perak,139,SA,14822.45
CUST_inz9G,CACC_sNMxE0v,99,MANUFACTURE OF TEXTILES,WP Labuan,32,SA,235.4
CUST_JTHYu,CACC_Qylm6aV,99,POLICE OFFICERS,Terengganu,74,CA,566.53
CUST_KNMuD,CACC_n6vYDzA,71,OTHER AGRICULTURE,Melaka,179,CA,761.4
CUST_Ny8Q5,CACC_4vISq9y,47,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP Putrajaya,70,CA,4699.33
CUST_7iQAa,CACC_9arPwwl,79,HOSPITALITY & REL SERVICES PROFESSI,Pulau Pinang,179,SA,1026.58
CUST_0NpAj,CACC_jW92CMM,90,ELEMENTARY OCCUPATIONS,Sabah,196,SA,1532.33
CUST_FIYUu,CACC_JXOLKMi,46,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Perlis,179,SA,2769.44
CUST_gntqI,CACC_8KZoZP5,16,TECHNICIAN,WP Putrajaya,177,CA,338.45
CUST_u8GZd,CACC_IMKLZcO,36,ADMINISTRATIVE ASSOCIATE PROFESSION,Sarawak,54,SA,2489.2
CUST_hxnQl,CACC_QHPRIB6,56,"MANUFACTURE OF WEARING APPAREL, DRE",WP Labuan,58,CA,6533.97
CUST_0nYPC,CACC_FKwnawJ,28,NURSE,WP Labuan,149,SA,734.12
CUST_P0EOg,CACC_D11hSGm,58,MANUFACTURE OF OTHER NON-METALLIC,Terengganu,35,CA,609.78
CUST_wJ6Gt,CACC_8bD2Lg9,77,GOVERNMENT SERVANT,WP KL,43,SA,1544.21
CUST_mRaH9,CACC_OTfpffk,87,NURSE,WP KL,190,SA,1317.61
CUST_4xPwt,CACC_RqPgxLU,81,COOKS,WP Putrajaya,6,SA,100.0
CUST_y4J9Y,CACC_VWnodE9,29,GENERAL WORKER,Selangor,102,SA,821.17
CUST_2GRgw,CACC_lXl8d2w,37,TECHNICIAN,Sarawak,53,CA,169.59
CUST_OlSo5,CACC_z6BcN4s,38,COMPANY DIRECTOR,Terengganu,121,CA,3671.71
CUST_DcVy1,CACC_uB0YZ61,14,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Sarawak,132,CA,1895.32
CUST_g1Nut,CACC_2SNhgZw,81,"OTHER COMMUNITY, SOCIAL & PERSONAL",Sarawak,59,CA,1413.27
CUST_BV7bs,CACC_GnXu5gG,52,SERVICE MANAGER,Perak,19,SA,507.31
CUST_TMB3z,CACC_yDV8jHI,33,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Melaka,218,SA,624.13
CUST_5zUzK,CACC_SNIFLHX,16,TEACHER/LECTURER,WP Putrajaya,25,CA,1391.02
CUST_BIgzt,CACC_jFwCnZ2,37,"EDUCATION, HEALTH AND OTHERS",Perak,128,SA,4035.39
CUST_sZbrV,CACC_KcEKaxw,33,ACCOUNTANT,Melaka,183,CA,4059.23
CUST_x0qU7,CACC_qo12E2v,28,ACCOUNTANTS,Sarawak,56,CA,1926.81
CUST_qo4GS,CACC_9jPRViR,65,SALES WORKERS NOT ELSEWHERE CLASSIF,Terengganu,41,SA,498.19
CUST_5IUqm,CACC_piqlEub,14,OTHER SERVICE ACTIVITIES,Perak,25,SA,537.06
CUST_NUbzu,CACC_vO0zchC,78,REAL ESTATE ACTIVITIES,Perlis,132,CA,2414.91
CUST_Fms55,CACC_e7gnl9t,20,CLERK,Perak,126,SA,1676.4
CUST_df5Ue,CACC_id87fbk,26,PHARMACISTS,Negeri Sembilan,38,CA,582.91
CUST_kAoaW,CACC_vhtrBNj,97,"PUBLIC ADMINISTRATION & DEFENSE,",Kelantan,227,SA,855.73
CUST_KYmMU,CACC_YnTZRvJ,30,TECHNICIAN,WP Labuan,227,SA,1663.8
CUST_Jue0W,CACC_9yNsRVP,71,PERSONAL SERVICES WORKERS NOT ELWHE,Terengganu,142,SA,558.09
CUST_9A9Gg,CACC_Vns1Y5T,28,DOCTOR VETERINAR,Perlis,162,SA,5889.87
CUST_NS6bO,CACC_9b944kx,96,PERSONAL SERVICES WORKERS NOT ELWHE,Kedah,80,SA,246.99
CUST_hEiKf,CACC_jnZZquy,40,PHARMACISTS,Pahang,129,CA,1394.02
CUST_aLh09,CACC_bDOGv9i,25,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,WP Putrajaya,79,CA,13785.36
CUST_KPo3R,CACC_qEAD5kx,11,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,WP KL,29,CA,480.67
CUST_glObp,CACC_bXEcxm3,21,SECONDARY EDUCATION TEACHERS,Selangor,47,SA,911.83
CUST_4UiqJ,CACC_3MyoIsM,63,REAL ESTATE ACTIVITIES,WP Putrajaya,210,CA,3257.38
CUST_iS5dv,CACC_WtNtCGV,53,LANDSCAPE ARCHITECTS,Pulau Pinang,9,CA,808.79
CUST_bhnPl,CACC_nwgyNsC,19,OTH BIZ SERV N.E.C,Perlis,151,SA,318.24
CUST_rPLC1,CACC_NjcKZFK,22,TANNING&DRESSING OF LEATHER;MFR OF,Selangor,223,CA,1663.17
CUST_Ml5hB,CACC_S5g7fA2,78,PROFESSIONAL GOV SOCIAL BENEFIT OFF,WP Putrajaya,51,SA,2462.66
CUST_O8Liw,CACC_EE0Dm6m,53,ACCOUNTANT,Terengganu,139,SA,2712.92
CUST_JptrE,CACC_rtL0gds,55,"MINING,MANUFACTURING & CONSTRUCTION PROF",Pahang,223,SA,644.05
CUST_ItBW8,CACC_KXNtck6,56,CONSULTANT,Kelantan,55,SA,953.0
CUST_1oXM0,CACC_wOkmd5H,33,GENERAL WORKER,Sabah,156,SA,2387.69
CUST_hJbFp,CACC_p1VTEZd,77,FIRE FIGHTER,Melaka,72,SA,114.4
CUST_UB0tg,CACC_T0Cbx7P,68,ADMINISTRATIVE ASSOCIATE PROFESSION,Kelantan,88,SA,5224.36
CUST_qeRIQ,CACC_JLqIChR,50,"FORESTRY, LOGGING AND RELATED SERVI",Negeri Sembilan,109,SA,8133.72
CUST_ZhgQR,CACC_aBqmSXU,68,MANUFACTURE OF OTHER NON-METALLIC,Kelantan,102,CA,1034.22
CUST_cPUcU,CACC_YvyAX0g,28,RENTING OF MACHINERY&EQUIPMENT W/O,Melaka,10,SA,111.51
CUST_fuV0a,CACC_tGGwz6U,12,ACTORS,Terengganu,63,SA,430.28
CUST_4Rvwf,CACC_nQ588tC,42,SALES WORKERS NOT ELSEWHERE CLASSIF,WP Putrajaya,134,SA,271.47
CUST_JxUF9,CACC_LBEcG0f,39,PENSIONER,Perlis,40,SA,14951.28
CUST_SdBIM,CACC_Dt69Qwf,14,EXECUTIVE,Selangor,104,CA,1155.04
CUST_5tf98,CACC_8Q2ft1K,50,EDUCATION,Pahang,102,SA,1384.54
CUST_1YUg4,CACC_8OLrSMB,46,NURSE,Selangor,52,SA,968.06
CUST_qcLfp,CACC_XQfWYVS,74,"FINANCE, INSURANCE, REAL ESTATE AND",Perak,159,CA,1387.19
